Date,Precipitation,AirTemp_Avg,AirTemp_Max,AirTemp_Min,Humidity_Avg,Humidity_Min,WindSpeed_Avg,WindSpeed_Max,Cloud_O,Cloud_H,SoilTemp_Avg,SoilTemp_Max,SoilTemp_Min,SaturationDeficit_Avg,SaturationDeficit_Max
2018-04-16 00:00:00,4.7,13.8,18.8,10.4,76,45,1.6,3,2,3,17,33,10,4.5,11.7
2018-04-17 00:00:00,9.5,11.5,18.4,6.8,84,48,1.4,3,2,6,14,30,8,2.8,10.8
2018-04-18 00:00:00,8.7,7.4,11.9,4.4,82,57,1.9,3,2,2,12,25,6,2.2,5.6
2018-04-19 00:00:00,0,9.1,14.6,3.9,72,45,1.1,3,5,4,13,36,3,3.8,8.6
2018-04-20 00:00:00,0,11.4,18.4,3.9,61,36,1.3,2,6,4,17,44,2,6.3,13.1
2018-04-21 00:00:00,0,14,21.9,5.4,57,23,1.8,4,7,7,18,42,4,8.6,19.6
2018-04-22 00:00:00,0,19.3,27.9,9.5,36,19,1.8,4,4,7,20,45,6,16.2,29.5
2018-04-23 00:00:00,0,20.5,23.8,17.5,43,30,3,6,2,4,22,38,14,13.9,17.9
2018-04-24 00:00:00,7.9,19.7,30.4,11.8,57,29,3.3,8,2,6,20,36,12,12.4,29.6
2018-04-25 00:00:00,3,13.2,17.4,10.1,87,67,1.8,4,2,2,17,34,10,2.3,6.3
2018-04-26 00:00:00,0,13,18.9,6.6,65,40,0.8,1,3,1,17,40,6,6.1,12.6
2018-04-27 00:00:00,0,15.4,23.2,7.2,58,27,0.6,1,7,7,20,47,6,9,20
2018-04-28 00:00:00,0,18.4,27.8,9.5,56,25,1.3,2,7,7,22,51,7,12.1,25.1
2018-04-29 00:00:00,0,22.1,30.3,11.6,39,23,1.8,2,4,7,24,52,9,18.1,32
2018-04-30 00:00:00,0,22.6,27.7,17.4,38,31,1.4,2,4,1,23,43,11,17.5,25.2
2018-05-01 00:00:00,3.8,14.4,20.6,10.4,72,60,0.9,1,6,6,16,32,11,4.9,8.1
2018-05-02 00:00:00,0,14.6,22.8,6.2,65,39,1,2,7,7,19,44,4,7.8,16.4
2018-05-03 00:00:00,0,17.3,23.8,10,48,32,1.8,3,7,7,21,48,6,11.5,18.5
2018-05-04 00:00:00,0,18.9,25.3,11.6,45,32,1,1,7,7,21,50,10,12.9,21.4
2018-05-05 00:00:00,0,19.5,26.9,10.4,47,16,0.8,2,7,7,24,51,8,14,28.8
2018-05-06 00:00:00,0,15.9,20.6,11.7,45,24,1.6,3,4,7,22,47,9,10.3,17.6
2018-05-07 00:00:00,0,15.2,23.7,7.2,35,21,1.6,3,7,7,21,50,4,12.5,21.9
2018-05-08 00:00:00,0,17.5,26.3,8.1,39,16,0.8,2,4,7,23,52,6,14.4,26.9
2018-05-09 00:00:00,0,19.6,28.3,11.2,42,18,0.9,2,3,7,27,52,10,15.8,29.2
2018-05-10 00:00:00,0,23.3,31.7,13.4,37,17,0.9,1,2,4,28,60,10,20.4,35.6
2018-05-11 00:00:00,0,28.3,33.2,23.7,30,21,1.1,2,6,6,32,55,19,27.7,36.6
2018-05-12 00:00:00,1.1,20.9,26.2,16.5,62,44,1.6,3,2,6,22,47,16,9.9,16.7
2018-05-13 00:00:00,11.7,18.8,23.2,15.1,77,54,1.1,2,2,2,21,36,14,5.7,12.6
2018-05-14 00:00:00,0.6,19,25.1,13.4,66,35,0.8,1,2,6,21,41,12,8.7,20.7
2018-05-15 00:00:00,0,19.8,26,13.5,58,28,0.8,2,4,7,25,51,13,11.2,22.8
2018-05-16 00:00:00,0,18.9,25,11.8,56,41,0.9,2,6,7,23,52,10,10.5,17.6
2018-05-17 00:00:00,0,20.2,26.1,11.6,47,21,0.9,1,5,4,26,58,10,14.1,26.2
2018-05-18 00:00:00,0,19,25.4,11.6,45,23,1,2,5,7,25,55,10,13.4,24
2018-05-19 00:00:00,0,18,25,10.7,38,25,1.9,4,4,7,24,50,10,13.9,22.3
2018-05-20 00:00:00,0,19.6,25.6,12.9,32,21,1.6,3,6,1,23,55,11,16.1,24.2
2018-05-21 00:00:00,0,20.3,28.2,12.5,42,25,0.8,1,6,7,27,57,10,15.6,27.3
2018-05-22 00:00:00,0,21.3,28.6,12.9,45,27,1.3,2,5,7,27,60,10,15.5,27.2
2018-05-23 00:00:00,0,22.3,27.3,18.6,36,26,2,4,4,1,27,58,12,17.7,24.3
2018-05-24 00:00:00,0,18,25.6,9.8,30,22,2,3,7,7,24,53,8,15.5,24
2018-05-25 00:00:00,0,21.4,30.7,12.2,36,18,1,2,7,7,27,59,10,18.8,32.5
2018-05-26 00:00:00,0,24.4,33.4,14.7,32,14,1.3,2,7,7,29,62,12,24.2,43.5
2018-05-27 00:00:00,0,26.4,33.5,18.7,23,12,2.3,5,4,4,29,56,14,28.4,43.5
2018-05-28 00:00:00,9.7,12.7,24.2,6.3,62,37,1.4,2,3,3,21,45,8,6.4,14
2018-05-29 00:00:00,0,17.4,27,7.3,51,17,1,3,4,7,24,55,6,13.1,28
2018-05-30 00:00:00,0,16.7,22,12.3,33,22,2.1,3,6,7,23,50,10,13.1,17
2018-05-31 00:00:00,0,16.2,24.8,6.3,41,17,0.8,1,5,7,25,55,5,13.4,24.6
2018-06-01 00:00:00,0,22.9,31.7,12.4,38,19,1.6,5,6,7,29,60,10,20.7,36.9
2018-06-02 00:00:00,3.6,25,29.7,18.1,40,22,1.3,2,4,4,22,33,18,20.3,28.3
2018-06-03 00:00:00,0.5,18.2,23,13.2,51,25,1.1,2,2,6,24,47,13,10.9,20.1
2018-06-04 00:00:00,0,18.2,25.5,11.9,47,31,0.9,2,6,1,24,54,10,12.1,20.3
2018-06-05 00:00:00,0,22.6,30.8,13.7,54,27,0.5,2,1,7,29,58,12,15.3,31.3
2018-06-06 00:00:00,0,25.2,32.3,17.7,42,20,0.9,2,4,1,31,61,15,21.4,37.3
2018-06-07 00:00:00,0,26.7,35.9,18.5,38,16,1,2,6,4,33,67,15,25.4,46.4
2018-06-08 00:00:00,2.8,26.2,33.2,21.5,40,24,1.8,3,2,3,28,51,20,21.2,33.9
2018-06-09 00:00:00,8.6,24.5,30.3,17.9,44,28,2,3,6,5,26,46,16,18.1,30.4
2018-06-10 00:00:00,0,24.3,31.7,15.9,47,22,1.4,3,4,4,31,60,14,18.7,36.1
2018-06-11 00:00:00,0,24,30.5,18.3,40,20,1.1,2,6,4,30,58,16,19.5,34
2018-06-12 00:00:00,0,24.2,31.6,16.4,38,14,1.1,2,4,7,30,60,14,21.4,38.9
2018-06-13 00:00:00,0,25.4,33.3,16.6,32,12,1,1,4,7,32,63,13,25.5,44.2
2018-06-14 00:00:00,0.1,23.9,30.1,19.6,35,27,1.8,3,2,4,29,62,,19.9,28.7
2018-06-15 00:00:00,1.3,19.8,25.4,17.5,63,49,1.1,2,2,6,23,48,17,8.7,12.6
2018-06-16 00:00:00,0,21.8,30.5,13,49,26,1.1,2,7,7,28,60,10,16.5,31.6
2018-06-17 00:00:00,0,24.9,32.6,15.9,41,17,1.3,3,7,7,31,62,14,21.7,39.3
2018-06-18 00:00:00,0,27,34.5,16.6,29,14,0.8,3,4,1,34,65,15,27.4,43.5
2018-06-19 00:00:00,0.4,25.9,33.6,17.5,32,19,1.5,3,6,4,30,54,14,24.7,40.4
2018-06-20 00:00:00,0,24.5,31.5,18.1,38,19,0.9,2,6,6,26,59,15,20.3,36.6
2018-06-21 00:00:00,0,25.2,32.3,14,27,14,0.8,2,1,7,31,63,13,25.6,39.1
2018-06-22 00:00:00,0,25.5,33.9,14.7,26,12,1.1,2,7,7,32,63,11,27.1,45.1
2018-06-23 00:00:00,0.1,25.1,31.8,21.9,34,26,1.6,3,6,4,26,56,17,21,23.5
2018-06-24 00:00:00,3,23.5,30.3,17.6,51,26,2.3,4,6,6,26,58,16,15.2,29.4
2018-06-25 00:00:00,0,22.9,28.9,15.5,40,27,2.4,4,6,4,25,55,13,17.7,28.7
2018-06-26 00:00:00,3.8,23.4,29.7,15.7,40,20,1.5,2,3,6,26,51,14,18.8,32.3
2018-06-27 00:00:00,0,24,30.5,15.8,34,21,1.8,3,7,7,29,58,12,21.6,33.6
2018-06-28 00:00:00,0,25.1,31.6,16.4,35,21,1,3,6,4,32,63,15,22.5,36.2
2018-06-29 00:00:00,0,26,33.6,17.5,34,16,1.1,2,4,7,32,62,16,24.8,43
2018-06-30 00:00:00,0,28.4,34.7,21.4,27,14,1.5,2,7,7,36,66,18,30.1,47
2018-07-01 00:00:00,0,28.8,36.6,19.5,29,14,1.4,2,4,7,36,66,17,31.5,51.8
2018-07-02 00:00:00,0,27.7,34.3,20,36,23,0.8,1,6,7,35,65,18,25.9,40
2018-07-03 00:00:00,0,26.9,32.9,19.7,38,25,1.3,2,7,7,34,63,18,23.5,35.7
2018-07-04 00:00:00,0,27.5,33.8,19,36,22,1.4,2,7,7,34,63,16,25.3,39.7
2018-07-05 00:00:00,0,28.7,35.8,20.2,32,18,1.1,2,7,7,36,64,18,29.2,46.2
2018-07-06 00:00:00,0,30,37.4,21.8,24,18,1.5,3,7,7,36,67,19,34.4,51.5
2018-07-07 00:00:00,0,30.2,38.8,19.2,22,11,1,1,7,7,38,70,17,37,59.9
2018-07-08 00:00:00,0,31.9,39.8,21.6,21,12,1.3,2,7,7,38,70,19,40.4,62.2
2018-07-09 00:00:00,0,32.2,40.8,21.8,22,10,1.4,3,7,7,38,68,19,40.9,67.3
2018-07-10 00:00:00,0,32.5,40.7,23.2,22,9,1.3,2,7,7,38,69,21,40.9,65
2018-07-11 00:00:00,0,30.9,36.9,24.2,27,18,1.3,2,4,7,38,68,22,34.1,48
2018-07-12 00:00:00,0,29.6,36.4,20.1,30,17,0.8,2,7,7,36,66,17,31.3,49.1
2018-07-13 00:00:00,0,30,36.8,21.1,27,15,1.3,2,4,1,37,65,18,33.7,50.1
2018-07-14 00:00:00,0,27.8,32.3,24.6,34,26,0.9,2,4,4,27,38,22,24.9,30.1
2018-07-15 00:00:00,0,28.9,36.7,19.6,32,16,0.9,1,7,7,35,66,18,30.7,50.5
2018-07-16 00:00:00,0,28.7,36.4,19.3,30,15,0.8,2,7,7,35,67,17,30.4,49.8
2018-07-17 00:00:00,0,29.3,37.1,20.8,29,17,1.1,2,7,7,35,64,18,31.8,49.7
2018-07-18 00:00:00,0,30.2,38,21.4,29,20,1.4,2,7,7,36,66,18,33.2,51.3
2018-07-19 00:00:00,0,31.5,38.9,22.7,27,18,1.5,2,7,7,38,68,21,35.9,55.4
2018-07-20 00:00:00,0,30.4,38.7,20.8,28,14,1,2,7,7,38,69,18,34.4,55.5
2018-07-21 00:00:00,0,30,39.1,19.2,25,9,1,3,7,7,36,69,18,35.6,62.9
2018-07-22 00:00:00,0,31.5,40.5,23,22,11,1,2,7,7,37,71,19,39.6,63.8
2018-07-23 00:00:00,0,31.9,36.9,25,26,21,0.8,2,5,7,38,67,22,35.8,47.2
2018-07-24 00:00:00,0,27,33.3,19.2,23,11,1.3,2,7,7,34,66,18,28.9,44
2018-07-25 00:00:00,0,25.6,34.3,15.2,30,18,1.4,3,4,7,32,61,14,25.2,42.4
2018-07-26 00:00:00,0,25.6,32.3,17.6,33,21,2.3,3,6,7,33,60,17,23.8,35.6
2018-07-27 00:00:00,0,26.6,33.3,16.9,25,17,2,5,7,7,32,60,16,27.6,39.9
2018-07-28 00:00:00,0,27.5,34.1,19.4,26,19,1.6,2,4,7,34,61,18,28.8,42
2018-07-29 00:00:00,0,28.1,34.6,20.2,28,19,1.5,2,6,7,35,66,19,29.1,43.7
2018-07-30 00:00:00,0,26.3,34.2,16.2,31,14,0.6,2,7,7,33,67,13,26.2,43.9
2018-07-31 00:00:00,0,27.5,34.9,19.3,25,16,1.1,2,4,7,32,60,17,29.2,44.8
2018-08-01 00:00:00,0,27.5,34.5,18.9,24,10,1.1,2,6,7,31,54,16,30.1,45.8
2018-08-02 00:00:00,0,25.8,31.8,20.3,35,23,0.9,1,6,4,32,60,20,22.4,34.5
2018-08-03 00:00:00,0,24.7,31.6,16.6,40,22,0.5,1,6,7,33,62,15,21,34.8
2018-08-04 00:00:00,0,26.4,34.9,15.9,33,16,1,1,7,7,34,65,15,26.5,45.9
2018-08-05 00:00:00,0,28.8,37.9,20.8,27,15,1.3,2,7,7,36,69,19,31.8,54.5
2018-08-06 00:00:00,0,30.6,38.1,22.4,27,15,1.1,2,7,7,37,69,20,34.4,55.5
2018-08-07 00:00:00,0,30.2,36.2,24,28,18,2.3,4,4,1,35,62,20,32.3,46.6
2018-08-08 00:00:00,0,29.8,37.1,20.6,29,16,0.9,1,7,7,36,66,19,31.8,51.2
2018-08-09 00:00:00,0,29.2,36.9,19.7,30,17,0.8,1,7,7,35,66,20,31.1,49.6
2018-08-10 00:00:00,0,30,38.8,19.7,27,14,1,1,7,7,36,68,18,34.5,59.7
2018-08-11 00:00:00,0,29.6,38.4,21.7,28,15,1.8,6,4,1,36,65,20,31.8,55.1
2018-08-12 00:00:00,0,25.3,31.4,19.3,41,23,1.1,2,6,6,33,64,20,20.3,34.3
2018-08-13 00:00:00,0,26,35,16,27,17,1.4,3,7,7,32,64,15,27.1,44.1
2018-08-14 00:00:00,0,28.4,36.7,18.5,28,16,0.8,2,7,7,35,68,17,30.2,50
2018-08-15 00:00:00,0,28.7,36.2,20.2,27,13,1.5,3,7,7,35,63,18,31.1,51.3
2018-08-16 00:00:00,0,27.9,35.7,20.3,25,14,1,1,7,7,33,65,16,30.3,48
2018-08-17 00:00:00,0,27.6,35.4,19.9,25,15,1.1,2,7,7,34,64,18,29.6,46.1
2018-08-18 00:00:00,0,27.4,34.6,19.9,28,16,1.4,3,7,7,33,60,18,28.3,44.9
2018-08-19 00:00:00,0,27.7,34.5,20.2,23,14,2.1,4,7,7,31,60,14,30.5,45.4
2018-08-20 00:00:00,2.2,26.5,36.3,19.3,32,14,2.6,6,4,4,27,56,15,26.6,49.3
2018-08-21 00:00:00,0,21.2,26.6,14.7,55,26,1,3,3,6,26,56,14,12.5,25.9
2018-08-22 00:00:00,0,22.1,30.9,12.6,36,21,1.3,2,7,7,28,59,11,19.3,34
2018-08-23 00:00:00,0,23.5,31.5,14.1,34,18,1.3,2,7,7,30,62,12,21.2,36.6
2018-08-24 00:00:00,0,24.5,31.1,18.2,26,14,1.6,3,7,7,28,57,11,24.2,36.7
2018-08-25 00:00:00,0,22.7,27.8,15.1,28,20,1.3,2,7,7,28,58,12,20.6,27.5
2018-08-26 00:00:00,0,19.4,25.8,13.1,33,23,1.8,3,7,7,26,55,10,15.9,24.5
2018-08-27 00:00:00,0,21.5,28.7,14.6,32,19,1.3,2,7,7,27,58,10,18.8,30
2018-08-28 00:00:00,0,21.4,28.4,13.7,33,19,1.3,2,4,7,27,57,10,18.7,30.7
2018-08-29 00:00:00,0,19.7,26,12.2,37,19,0.9,2,7,7,26,56,10,15.7,26.4
2018-08-30 00:00:00,0,19.9,27.6,11.4,37,24,1.4,2,7,7,26,58,10,16.3,27.5
2018-08-31 00:00:00,0,22.2,29.9,13,29,17,1.3,2,7,7,27,56,10,20.6,34.3
2018-09-01 00:00:00,0,20.2,27.5,11.3,32,18,1.1,2,7,7,27,58,9,17.7,28.9
2018-09-02 00:00:00,0,18.3,25.6,11.4,38,18,1.3,2,7,7,25,53,10,14.2,26.3
2018-09-03 00:00:00,0,17.4,25.6,10.7,27,18,1.4,3,7,7,23,50,9,15.8,26
2018-09-04 00:00:00,0,19.5,28.4,10.8,26,14,1.3,2,7,7,24,54,9,18.7,31.7
2018-09-05 00:00:00,0,20.9,29.2,13.2,24,14,1.1,2,7,7,24,54,8,20.5,34.2
2018-09-06 00:00:00,0,21.2,28.7,12.8,24,13,1,1,7,7,24,52,8,20.6,32.1
2018-09-07 00:00:00,0,18.6,26.5,10,33,17,0.9,1,7,7,22,53,7,16.3,28.2
2018-09-08 00:00:00,0,18.2,26.6,9.5,33,15,0.8,1,7,7,24,52,6,16.2,28.4
2018-09-09 00:00:00,0,21.9,31,13.6,26,15,1,1,7,7,26,57,10,21.8,36.4
2018-09-10 00:00:00,0,22.8,31.9,14.9,29,15,0.9,1,4,7,27,56,11,21.9,37.6
2018-09-11 00:00:00,0,21.9,29.5,13.1,31,16,1.1,2,7,7,26,55,10,20.3,34.2
2018-09-12 00:00:00,0,21.4,29.1,13.3,28,18,1.8,3,1,1,25,52,10,19.5,32.2
2018-09-13 00:00:00,0,18.2,26.4,11,30,19,1.5,2,7,7,22,54,7,15.6,25.4
2018-09-14 00:00:00,0,18,27.9,9.8,27,15,1,1,7,7,22,49,6,16.9,30.2
2018-09-15 00:00:00,0,20.2,28.7,11,25,13,1,2,7,7,24,52,8,19.6,33.1
2018-09-16 00:00:00,0,22.4,32.3,13.2,24,12,1.5,3,7,7,26,55,10,23.2,39.9
2018-09-17 00:00:00,0,22.8,31.7,13.3,21,11,1.1,2,6,7,26,53,10,23.8,38.2
2018-09-18 00:00:00,0,22.9,31.8,13.7,22,11,1.3,2,7,7,26,52,10,23.8,40.1
2018-09-19 00:00:00,0,23.3,30.8,15.7,24,15,1.6,3,6,4,24,49,11,23.4,36.9
2018-09-20 00:00:00,0.8,20.9,25,16,39,21,1.9,4,2,6,21,38,16,15.5,24.7
2018-09-21 00:00:00,0,18.8,24.1,12.9,42,27,2,4,6,1,23,49,8,13.3,21.9
2018-09-22 00:00:00,0,17.8,25.4,10.1,44,28,1,2,7,7,22,50,8,12.7,22.3
2018-09-23 00:00:00,0,17.4,24.7,10.1,43,27,0.8,2,1,1,22,49,6,12.5,21
2018-09-24 00:00:00,0,17.2,23.7,11.4,47,30,0.4,1,4,4,23,50,9,11.3,19.8
2018-09-25 00:00:00,0,18.8,27.8,10.9,35,21,1.4,2,7,7,23,50,8,15.8,27.5
2018-09-26 00:00:00,0,19.1,26.8,11.3,32,18,0.8,2,4,1,21,50,7,16.6,27.2
2018-09-27 00:00:00,0,19.3,24.1,12.8,37,32,1.8,3,2,6,19,33,10,14.3,19.6
2018-09-28 00:00:00,0,21.1,27,16.6,34,23,1.5,3,4,7,23,49,10,17.4,26.6
2018-09-29 00:00:00,0,19.5,27.9,11.8,36,14,0.9,1,7,7,22,51,8,16.5,30
2018-09-30 00:00:00,0,20.4,27.8,11.2,31,18,1.3,3,7,7,24,51,8,17.9,29.2
2018-10-01 00:00:00,0,19.7,26.9,11,32,21,1.1,2,7,7,22,49,7,16.8,27.1
2018-10-02 00:00:00,0,19.7,29.1,11.3,33,15,1.8,3,7,7,23,50,10,17.6,33
2018-10-03 00:00:00,0,21.8,28.4,13.8,27,19,2.6,4,7,7,23,46,11,20.1,29.7
2018-10-04 00:00:00,0,21,29.6,14.2,29,18,1.3,3,7,7,24,51,10,19.1,32.4
2018-10-05 00:00:00,0,19.6,28.8,11,32,18,1.3,2,4,1,22,50,7,17.3,31.5
2018-10-06 00:00:00,0,20.9,28.8,13,28,16,1.8,3,6,7,22,48,10,19.3,32.2
2018-10-07 00:00:00,6.9,10.2,20.3,7.4,82,54,0.9,1,2,6,12,16,10,2.4,6.9
2018-10-08 00:00:00,0,9.6,12.9,7.9,72,64,1.4,2,2,2,10,16,7,3.4,4.9
2018-10-09 00:00:00,0.4,9.5,12,7.3,82,69,0.9,2,2,2,11,17,8,2.2,4.1
2018-10-10 00:00:00,0,10.8,17,5.1,74,44,0.4,1,5,4,14,35,2,4.2,10.8
2018-10-11 00:00:00,0,12.7,18.4,9.1,58,35,0.8,1,3,5,16,35,8,6.8,13
2018-10-12 00:00:00,0,13.2,20.8,5.6,55,26,2.8,5,1,7,14,38,1,8.2,17.4
2018-10-13 00:00:00,0,11.4,16,6.3,43,33,4,6,6,4,11,17,4,7.7,10.4
2018-10-14 00:00:00,0,6.9,11.4,3.2,42,31,2,3,2,2,6,18,0,6,8.9
2018-10-15 00:00:00,6.9,8.6,13.1,2.1,57,31,4,8,2,2,8,13,3,5.3,8.4
2018-10-16 00:00:00,4.2,2.1,4.7,-0.1,85,57,2.3,4,2,2,4,11,-1,1.2,3.65
2018-10-17 00:00:00,3.1,-0.5,5.4,-7.8,83,53,0.4,1,1,1,2,18,-11,1.3,4.07
2018-10-18 00:00:00,0,3.5,10.6,-2.8,66,38,1.5,3,4,4,4,24,-4,3.4,7.6
2018-10-19 00:00:00,0,8.5,13.1,5.2,47,28,2.8,4,2,5,7,22,1,6.2,10.7
2018-10-20 00:00:00,0,8.9,16.4,3.1,53,33,1,2,3,4,9,30,0,6.1,12.2
2018-10-21 00:00:00,0,10.6,20.4,2.1,45,20,1,2,7,7,10,35,-4,8.6,18.2
2018-10-22 00:00:00,0,13,21.9,5.7,39,18,1,2,4,7,12,36,0,10.7,21.3
2018-10-23 00:00:00,0,11.6,21,5.1,46,23,0.9,2,4,7,12,35,1,8.8,17.8
2018-10-24 00:00:00,0,13.2,22.6,5.7,43,20,1.1,2,7,7,12,34,1,10.5,20.6
2018-10-25 00:00:00,0,15.5,24.5,8.5,33,13,1.5,3,4,1,14,38,3,13.5,26
2018-10-26 00:00:00,0,18.3,28.5,9.8,29,12,1.5,2,5,7,16,38,5,17,31.3
2018-10-27 00:00:00,0,22.2,30.7,13.2,27,15,2.1,3,4,7,18,39,8,21.7,35.9
2018-10-28 00:00:00,22.1,12.7,27.5,5.7,77,20,2,5,2,2,13,20,6,6.9,27.8
2018-10-29 00:00:00,0,8.2,14.3,4,80,50,1,2,3,5,9,21,2,2.7,8.1
2018-10-30 00:00:00,0,8.9,14.5,4.5,87,67,0.6,2,6,6,9,26,2,1.9,5.1
2018-10-31 00:00:00,0,8.1,11.2,5.6,85,56,0.8,1,2,4,8,17,3,1.9,5.7
2018-11-01 00:00:00,0,6.6,9.6,4.1,81,58,0.5,2,2,2,8,20,4,1.9,4.5
2018-11-02 00:00:00,0,2.6,5.9,0.2,72,57,1,2,6,6,4,20,-1,2.1,3.31
2018-11-03 00:00:00,0,1.3,6.3,-4.2,67,53,0.6,1,6,6,4,21,-4,2.4,4.12
2018-11-04 00:00:00,0,2.2,7.1,-1.3,67,34,0.3,1,6,6,4,20,-2,2.7,6.49
2018-11-05 00:00:00,0,4.3,11.7,-1.5,55,29,0.9,2,1,7,5,28,-4,4.4,9
2018-11-06 00:00:00,0,6.2,12,-0.9,52,34,1,2,4,4,5,17,-4,5,9.2
2018-11-07 00:00:00,7.3,8,10.8,5.2,61,43,1.6,4,2,2,6,14,3,4.5,7.4
2018-11-08 00:00:00,0.8,4.5,8.5,0.9,79,59,1.8,4,6,7,6,17,-1,2,4.5
2018-11-09 00:00:00,0,3.5,10.5,-1.6,80,51,0.3,1,1,7,5,22,-4,2.2,6.2
2018-11-10 00:00:00,0,4.7,9.9,0.3,77,60,1.3,2,4,1,3,18,-2,2.2,4.5
2018-11-11 00:00:00,0,6.2,11.1,1.9,69,48,1,2,2,2,7,19,0,3.2,6.4
2018-11-12 00:00:00,6.2,0.4,5.6,-5,97,76,0.6,2,3,3,3,9,-4,0.18,1.39
2018-11-13 00:00:00,0.8,-2.4,2.4,-8.3,77,57,1.1,2,3,3,0,14,-10,1.3,2.9
2018-11-14 00:00:00,0,-1.1,5.6,-6.2,69,44,0.6,1,7,7,-1,13,-8,2.1,5
2018-11-15 00:00:00,0,2.2,10.8,-3.6,67,37,0.8,1,7,7,1,16,-7,3,7.6
2018-11-16 00:00:00,0,2.5,12.2,-3.9,56,29,0.8,1,7,7,1,16,-8,4.1,9.1
2018-11-17 00:00:00,0,3.3,12.3,-2.9,49,17,0.5,2,4,7,1,15,-6,4.8,11.7
2018-11-18 00:00:00,0,1.8,10.3,-4.9,56,30,1,2,1,7,0,16,-7,3.8,8.3
2018-11-19 00:00:00,0,5,12.9,-2.2,45,22,0.9,1,6,1,2,15,-6,5.6,11.1
2018-11-20 00:00:00,3.6,5.8,9.4,3.3,83,55,3,5,2,2,4,14,1,1.6,4.14
2018-11-21 00:00:00,0,5.1,11.5,-1.2,74,45,1.3,2,3,3,5,17,-4,2.8,7.3
2018-11-22 00:00:00,1.4,7.5,11.5,5.7,86,62,3.3,7,2,2,6,8,1,1.6,4.9
2018-11-23 00:00:00,5.1,7.5,11.4,5.4,100,97,1.1,2,3,3,7,11,4,0.04,0.3
2018-11-24 00:00:00,32.3,6.1,16.5,-3.3,78,45,3,6,2,2,5,12,-4,3.6,9.7
2018-11-25 00:00:00,0,-4.6,1.7,-13,77,53,0.9,3,3,3,-8,0,-18,1.1,2.33
2018-11-26 00:00:00,0,1.2,7.6,-7.1,62,52,1.5,2,4,4,-3,3,-12,2.6,4.8
2018-11-27 00:00:00,23.4,4,8.4,2.1,94,56,2.1,5,2,2,2,5,0,0.55,4.18
2018-11-28 00:00:00,0,4.7,8.8,2.1,96,84,0.1,1,3,3,5,17,0,0.47,1.8
2018-11-29 00:00:00,0,7,13.7,3,86,59,1,2,3,3,6,18,0,1.8,6.1
2018-11-30 00:00:00,4.4,6.5,13.6,-2.3,69,39,2.6,5,2,6,3,8,0,4,8.5
2018-12-01 00:00:00,0,-3,2.1,-6.5,90,73,0.3,1,6,1,-1,8,-6,0.59,1.68
2018-12-02 00:00:00,0,-1.6,6,-6.1,79,53,0.4,1,7,7,-1,10,-7,1.4,3.77
2018-12-03 00:00:00,0,0.7,8.8,-4.5,71,40,0.8,1,4,1,-1,11,-6,2.3,6.2
2018-12-04 00:00:00,0,1.2,8.2,-3.6,66,32,0.9,2,6,1,-1,7,-6,2.8,7.1
2018-12-05 00:00:00,0,1.5,9.3,-4.1,59,35,0.6,1,7,7,0,8,-4,3.2,7.4
2018-12-06 00:00:00,0,2.4,11.4,-3.9,62,36,1,2,7,7,0,13,-4,3.2,7.9
2018-12-07 00:00:00,0,5.1,13.6,-1,56,40,1.3,2,4,4,2,11,-2,4.2,9.1
2018-12-08 00:00:00,1.3,8.7,11.3,4.5,61,34,1.6,2,2,2,4,9,0,4.4,7.9
2018-12-09 00:00:00,14.5,6.9,9.2,5,100,100,1.1,2,2,2,6,8,2,0,0
2018-12-10 00:00:00,7.1,5.6,6.4,4.9,100,100,1.1,2,3,3,6,10,4,0,0
2018-12-11 00:00:00,0,4.8,5.7,3.7,100,98,0.5,1,2,2,6,10,4,0.02,0.14
2018-12-12 00:00:00,0,2.3,7.3,-1,98,82,0.5,1,3,3,2,12,-2,0.25,1.9
2018-12-13 00:00:00,0,4.6,12.8,-0.5,73,39,0.9,1,4,7,2,13,-2,2.9,8.5
2018-12-14 00:00:00,0,6.9,16.8,1.4,52,20,1.1,2,4,7,3,17,-2,5.6,14.9
2018-12-15 00:00:00,0,7.4,14.4,3.4,57,31,1.1,3,6,1,5,14,0,4.9,10.2
2018-12-16 00:00:00,1.8,2.2,7.5,0,91,62,3.5,8,2,2,2,4,0,0.86,3.53
2018-12-17 00:00:00,0,3.2,8.2,-0.6,81,57,1,1,2,2,2,9,-2,1.7,4.5
2018-12-18 00:00:00,9.8,-0.9,5.3,-3.6,98,95,1.8,5,2,3,-1,3,-4,0.1,0.27
2018-12-19 00:00:00,13.4,-0.6,0.9,-2.1,100,97,0.4,1,2,2,-1,0,-5,0.04,0.19
2018-12-20 00:00:00,2.5,-4.4,-2.1,-10.9,99,98,0.6,2,2,3,-4,1,-17,0.05,0.08
2018-12-21 00:00:00,0,-6.3,4,-13.7,72,52,1.1,3,1,7,-12,1,-22,1.3,3.82
2018-12-22 00:00:00,0,-2.5,2.6,-10.8,63,40,1.4,2,2,4,-5,1,-18,2,4.39
2018-12-23 00:00:00,0.3,1.6,3.3,-0.7,99,95,0.8,2,2,2,1,2,-2,0.06,0.39
2018-12-24 00:00:00,1.3,0.1,2,-1.5,100,99,0.4,1,3,3,0,2,-2,0.02,0.07
2018-12-25 00:00:00,0,0.3,7.7,-3.4,81,65,1,2,5,7,-2,2,-7,1.4,3.47
